MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	ATTRIBUTE_colonization_strain	ATTRIBUTE_colonization	ATTRIBUTE_strain	ATTRIBUTE_intervention	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex
MSV000096038	sixmix_10.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_11.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_12.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_13.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_13_20240217093630.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_14.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_15.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_16.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_16_20240217095949.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_17.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_17_20240217121054.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_18.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_19.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_2.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_20.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_21.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_22.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_23.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_24.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_25.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_26.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_27.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_28.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_29.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_3.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_30.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_31.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_32.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_4.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_5.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_6.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_7.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_8.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_9.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_1.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_10.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_11.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_12.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_13.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_14.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_15.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_16.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_17.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_18.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_19.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_2.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_20.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_20_20240217115958.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_21.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_22.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_23.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_24.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_25.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_26.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_27.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_28.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_29.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_3.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_30.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_31.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_32.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_33.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_34.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_35.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_4.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_5.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_6.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_7.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_8.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Pool_qc_liver_9.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	pool_cc.mzML	pool_QC	pool_QC		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	srm_1.mzML	reference material			2024				Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	srm_10.mzML	reference material			2024				Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	srm_11.mzML	reference material			2024				Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	srm_12.mzML	reference material			2024				Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	srm_2.mzML	reference material			2024				Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	srm_3.mzML	reference material			2024				Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	srm_4.mzML	reference material			2024				Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	srm_5.mzML	reference material			2024				Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	srm_5_20240217092406.mzML	reference material			2024				Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	srm_6.mzML	reference material			2024				Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	srm_6_20240217094725.mzML	reference material			2024				Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	srm_7.mzML	reference material			2024				Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	srm_8.mzML	reference material			2024				Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	srm_9.mzML	reference material			2024				Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
