MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	ATTRIBUTE_colonization_strain	ATTRIBUTE_strain	ATTRIBUTE_colonization	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex
MSV000096039	feces_5xfad_163.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 105	0.4166666667	female	feces					2021-11-05T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_164.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 105	0.4166666667	female	feces					2021-11-05T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_165.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 105	0.4166666667	female	feces					2021-11-05T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_166.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 118	0.4166666667	female	feces					2022-01-31T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_167.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 118	0.4166666667	female	feces					2022-01-31T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_168.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 118	0.4166666667	female	feces					2022-01-31T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_169.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 118	0.4166666667	female	feces					2022-01-31T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_170.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 122	0.4166666667	female	feces					2022-01-31T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_171.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 122	0.4166666667	female	feces					2022-01-31T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_172.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 122	0.4166666667	female	feces					2022-01-31T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_173.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 119	0.4166666667	female	feces					2022-02-02T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_174.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 119	0.4166666667	female	feces					2022-02-02T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_175.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 119	0.4166666667	female	feces					2022-02-02T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_176.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 119	0.4166666667	female	feces					2022-02-02T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_177.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 124	0.4166666667	male	feces					2022-05-09T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_178.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 124	0.4166666667	male	feces					2022-05-09T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_179.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 131	0.4166666667	male	feces					2022-05-09T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_180.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 131	0.4166666667	male	feces					2022-05-09T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_181.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 131	0.4166666667	male	feces					2022-05-09T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_182.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 131	0.4166666667	male	feces					2022-05-09T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_183.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 129	0.4166666667	male	feces					2022-05-11T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_184.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 129	0.4166666667	male	feces					2022-05-11T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_185.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 129	0.4166666667	male	feces					2022-05-11T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_186.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 135	0.4166666667	male	feces					2022-06-13T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_187.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 135	0.4166666667	male	feces					2022-06-13T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_188.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 165	0.4166666667	male	feces					2022-06-15T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_189.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 165	0.4166666667	male	feces					2022-06-15T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_190.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 132	0.6666666667	female	feces					2022-07-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_191.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 132	0.6666666667	female	feces					2022-07-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_192.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 132	0.6666666667	female	feces					2022-07-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_193.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 188	0.4166666667	male	feces					2022-08-08T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_194.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 188	0.4166666667	male	feces					2022-08-08T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_195.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 188	0.4166666667	male	feces					2022-08-08T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_196.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 188	0.4166666667	male	feces					2022-08-08T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_197.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 125	0.6666666667	female	feces					2022-08-12T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_198.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 127	0.6666666667	female	feces					2022-09-16T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_199.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 127	0.6666666667	female	feces					2022-09-16T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_200.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 127	0.6666666667	female	feces					2022-09-16T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_201.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 134	0.6666666667	female	feces					2022-09-16T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_202.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 134	0.6666666667	female	feces					2022-09-16T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_203.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 168	0.6666666667	female	feces					2022-09-19T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_204.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 168	0.6666666667	female	feces					2022-09-19T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	Blank_1.mzML	blank_analysis	blank_analysis					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Blank_10.mzML	blank_analysis	blank_analysis					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Blank_11.mzML	blank_analysis	blank_analysis					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Blank_12.mzML	blank_analysis	blank_analysis					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Blank_1_20240226141534.mzML	blank_analysis	blank_analysis					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Blank_2.mzML	blank_analysis	blank_analysis					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Blank_2_20240226142638.mzML	blank_analysis	blank_analysis					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Blank_3.mzML	blank_analysis	blank_analysis					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Blank_3_20240226143732.mzML	blank_analysis	blank_analysis					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Blank_4.mzML	blank_analysis	blank_analysis					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Blank_5.mzML	blank_analysis	blank_analysis					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Blank_6.mzML	blank_analysis	blank_analysis					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_1.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_10.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_11.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_12.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_13.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_14.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_15.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_16.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_17.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_18.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_19.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_1_20240226144826.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_2.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_20.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_21.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_22.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_23.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_24.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_25.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_26.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_27.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_28.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_29.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_3.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_30.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_31.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_32.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_33.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_34.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_35.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_36.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_37.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_38.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_39.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_4.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_5.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_6.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_7.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_8.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	sixmix_9.mzML	blank_QC	blank_QC					sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Pool_qc_feces_1.mzML	pool_QC	pool_QC					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Pool_qc_feces_10.mzML	pool_QC	pool_QC					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Pool_qc_feces_11.mzML	pool_QC	pool_QC					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Pool_qc_feces_12.mzML	pool_QC	pool_QC					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Pool_qc_feces_13.mzML	pool_QC	pool_QC					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Pool_qc_feces_14.mzML	pool_QC	pool_QC					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Pool_qc_feces_15.mzML	pool_QC	pool_QC					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Pool_qc_feces_16.mzML	pool_QC	pool_QC					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Pool_qc_feces_17.mzML	pool_QC	pool_QC					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Pool_qc_feces_18.mzML	pool_QC	pool_QC					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Pool_qc_feces_19.mzML	pool_QC	pool_QC					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
MSV000096039	Pool_qc_feces_1_20240226145920.mzML	pool_QC	pool_QC					sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																											
