MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex	Tube	ATTRIBUTE_Strain	ATTRIBUTE_Clutch	ATTRIBUTE_Tissue	ATTRIBUTE_SquidNumber
MSV000097783	51_APO_6_LO.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	51_APO_6_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_51_APO_6_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	51	APO	6	LO	6
MSV000097783	52_APO_6_LO.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	52_APO_6_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_52_APO_6_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	52	APO	6	LO	6
MSV000097783	53_APO_6_LO.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	53_APO_6_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_53_APO_6_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	53	APO	6	LO	6
MSV000097783	54_APO_6_LO.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	54_APO_6_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_54_APO_6_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	54	APO	6	LO	4
MSV000097783	55_ES114_6_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	55_ES114_6_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_55_ES114_6_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	55	ES114	6	Skin	6
MSV000097783	56_ES114_6_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	56_ES114_6_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_56_ES114_6_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	56	ES114	6	Skin	6
MSV000097783	57_ES114_6_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	57_ES114_6_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_57_ES114_6_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	57	ES114	6	Skin	6
MSV000097783	58_ES114_6_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	58_ES114_6_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_58_ES114_6_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	58	ES114	6	Skin	6
MSV000097783	59_ES114_6_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	59_ES114_6_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_59_ES114_6_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	59	ES114	6	Skin	6
MSV000097783	60_ES114_6_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	60_ES114_6_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_60_ES114_6_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	60	ES114	6	Skin	4
MSV000097783	61_ES114_6_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	61_ES114_6_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_61_ES114_6_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	61	ES114	6	Eye	6
MSV000097783	62_ES114_6_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	62_ES114_6_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_62_ES114_6_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	62	ES114	6	Eye	6
MSV000097783	63_ES114_6_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	63_ES114_6_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_63_ES114_6_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	63	ES114	6	Eye	6
MSV000097783	64_ES114_6_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	64_ES114_6_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_64_ES114_6_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	64	ES114	6	Eye	6
MSV000097783	65_ES114_6_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	65_ES114_6_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_65_ES114_6_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	65	ES114	6	Eye	6
MSV000097783	66_ES114_6_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	66_ES114_6_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_66_ES114_6_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	66	ES114	6	Eye	4
MSV000097783	67_ES114_6_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	67_ES114_6_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_67_ES114_6_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	67	ES114	6	LO	6
MSV000097783	68_ES114_6_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	68_ES114_6_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_68_ES114_6_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	68	ES114	6	LO	6
MSV000097783	69_ES114_6_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	69_ES114_6_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_69_ES114_6_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	69	ES114	6	LO	6
MSV000097783	70_ES114_6_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	70_ES114_6_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_70_ES114_6_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	70	ES114	6	LO	6
MSV000097783	71_ES114_6_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	71_ES114_6_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_71_ES114_6_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	71	ES114	6	LO	6
MSV000097783	72_ES114_6_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	72_ES114_6_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_72_ES114_6_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	72	ES114	6	LO	4
MSV000097783	73_APO_40_Skin.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	73_APO_40_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_73_APO_40_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	73	APO	40	Skin	5
