MassiveID	filename	ATTRIBUTE_Strain	ATTRIBUTE_YnpID	ATTRIBUTE_Date	ATTRIBUTE_Method	ATTRIBUTE_Mode	ATTRIBUTE_ExperimentID	ATTRIBUTE_Media	ATTRIBUTE_CultureFormat	ATTRIBUTE_IncubationDays	NCBITaxonomy	IonizationSourceAndPolarity	MassSpectrometer	SampleCollectionDateandTime	NCBIGenome	SampleType	SampleTypeSub1	SampleExtractionMethod	ChromatographyAndPhase
MSV000099077	Claviceps_purpurea_3488_YNP36_20230512_Ac-C18_POS_UMETAB333_640A_E4.mzXML	Claviceps_purpurea_3488	YNP36	20230512	Ac-C18	POS	640	PDA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051527455.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_714_YNP33_20230509_Bas-C18_POS_UMETAB332_619_C7.mzXML	Claviceps_purpurea_DSM_714	YNP33	20230509	Bas-C18	POS	619	CMA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051527475.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_714_YNP33_20230509_Bas-C18_POS_UMETAB332_620_C8.mzXML	Claviceps_purpurea_DSM_714	YNP33	20230509	Bas-C18	POS	620	PDA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051527475.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_714_YNP33_20230509_Bas-C18_POS_UMETAB332_621_C9.mzXML	Claviceps_purpurea_DSM_714	YNP33	20230509	Bas-C18	POS	621	MEA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051527475.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_714_YNP33_20230512_Ac-C18_POS_UMETAB333_619A_C7.mzXML	Claviceps_purpurea_DSM_714	YNP33	20230512	Ac-C18	POS	619	CMA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051527475.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_714_YNP33_20230512_Ac-C18_POS_UMETAB333_620A_C8.mzXML	Claviceps_purpurea_DSM_714	YNP33	20230512	Ac-C18	POS	620	PDA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051527475.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_714_YNP33_20230512_Ac-C18_POS_UMETAB333_621A_C9.mzXML	Claviceps_purpurea_DSM_714	YNP33	20230512	Ac-C18	POS	621	MEA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051527475.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_715_YNP34_20230803_Bas70-C18_POS_UMETAB359_701_C4.mzML	Claviceps_purpurea_DSM_715	YNP34	20230803	Bas-C18	POS	701	PDA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051527495.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_715_YNP34_20230803_Bas70-C18_POS_UMETAB359_702_C5.mzML	Claviceps_purpurea_DSM_715	YNP34	20230803	Bas-C18	POS	702	MEA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051527495.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_715_YNP34_20230803_Bas70-C18_POS_UMETAB359_703_C6.mzML	Claviceps_purpurea_DSM_715	YNP34	20230803	Bas-C18	POS	703	CMA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051527495.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_715_YNP34_20230804_Ac-C18_POS_UMETAB359_701_C4.mzXML	Claviceps_purpurea_DSM_715	YNP34	20230804	Ac-C18	POS	701	PDA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/4/2023	GCA_051527495.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_715_YNP34_20230804_Ac-C18_POS_UMETAB359_702_C5.mzXML	Claviceps_purpurea_DSM_715	YNP34	20230804	Ac-C18	POS	702	MEA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/4/2023	GCA_051527495.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_715_YNP34_20230804_Ac-C18_POS_UMETAB359_703_C6.mzXML	Claviceps_purpurea_DSM_715	YNP34	20230804	Ac-C18	POS	703	CMA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/4/2023	GCA_051527495.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_fusiformis_DSM_2942_YNP32_20230509_Bas-C18_POS_UMETAB332_622_C10.mzXML	Claviceps_fusiformis_DSM_2942	YNP32	20230509	Bas-C18	POS	622	PDA	plate	14	40602|Claviceps fusiformis	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051527515.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_fusiformis_DSM_2942_YNP32_20230509_Bas-C18_POS_UMETAB332_623_C11.mzXML	Claviceps_fusiformis_DSM_2942	YNP32	20230509	Bas-C18	POS	623	MEA	plate	14	40602|Claviceps fusiformis	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051527515.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_fusiformis_DSM_2942_YNP32_20230509_Bas-C18_POS_UMETAB332_624_C12.mzXML	Claviceps_fusiformis_DSM_2942	YNP32	20230509	Bas-C18	POS	624	CMA	plate	14	40602|Claviceps fusiformis	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051527515.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_fusiformis_DSM_2942_YNP32_20230509_Bas-C18_POS_UMETAB332_625_D1.mzXML	Claviceps_fusiformis_DSM_2942	YNP32	20230509	Bas-C18	POS	625	PDA	plate	14	40602|Claviceps fusiformis	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051527515.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_fusiformis_DSM_2942_YNP32_20230512_Ac-C18_POS_UMETAB333_622A_C10.mzXML	Claviceps_fusiformis_DSM_2942	YNP32	20230512	Ac-C18	POS	622	PDA	plate	14	40602|Claviceps fusiformis	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051527515.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_fusiformis_DSM_2942_YNP32_20230512_Ac-C18_POS_UMETAB333_623A_C11.mzXML	Claviceps_fusiformis_DSM_2942	YNP32	20230512	Ac-C18	POS	623	MEA	plate	14	40602|Claviceps fusiformis	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051527515.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_fusiformis_DSM_2942_YNP32_20230512_Ac-C18_POS_UMETAB333_624A_C12.mzXML	Claviceps_fusiformis_DSM_2942	YNP32	20230512	Ac-C18	POS	624	CMA	plate	14	40602|Claviceps fusiformis	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051527515.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_fusiformis_DSM_2942_YNP32_20230512_Ac-C18_POS_UMETAB333_625A_D1.mzXML	Claviceps_fusiformis_DSM_2942	YNP32	20230512	Ac-C18	POS	625	PDA	plate	14	40602|Claviceps fusiformis	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051527515.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_polymorpha_MB_246876_YNP30_20221111_Ac-C18_POS_UMETAB292_159.mzXML	Xylaria_polymorpha_MB_246876	YNP30	20221111	Ac-C18	POS	159	PDA	plate	13	77046|Xylaria polymorpha	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051527535.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_polymorpha_MB_246876_YNP30_20221111_Bas70-C18_POS_UMETAB292_159.mzXML	Xylaria_polymorpha_MB_246876	YNP30	20221111	Bas-C18	POS	159	PDA	plate	13	77046|Xylaria polymorpha	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051527535.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_polymorpha_MB_246876_YNP30_20221125_Ac-C18_POS_UMETAB297_234_C6.mzXML	Xylaria_polymorpha_MB_246876	YNP30	20221125	Ac-C18	POS	234	MEA	plate	14	77046|Xylaria polymorpha	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051527535.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_polymorpha_MB_246876_YNP30_20221125_Ac-C18_POS_UMETAB297_248_D7.mzXML	Xylaria_polymorpha_MB_246876	YNP30	20221125	Ac-C18	POS	248	PDA	plate	14	77046|Xylaria polymorpha	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051527535.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_polymorpha_MB_246876_YNP30_20221125_Bas70-C18_POS_UMETAB297_234_C6.mzXML	Xylaria_polymorpha_MB_246876	YNP30	20221125	Bas-C18	POS	234	MEA	plate	14	77046|Xylaria polymorpha	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051527535.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_polymorpha_MB_246876_YNP30_20221125_Bas70-C18_POS_UMETAB297_248_D7.mzXML	Xylaria_polymorpha_MB_246876	YNP30	20221125	Bas-C18	POS	248	PDA	plate	14	77046|Xylaria polymorpha	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051527535.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_sp_P1_YNP29_20221013_UMETAB-AcC18_POS_101_Plate1_15.mzXML	Xylaria_sp_P1	YNP29	20221013	Ac-C18	POS	101	MEA	plate	7	3120204|Xylaria sp. P1	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	10/13/2022	GCA_051527575.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_sp_P1_YNP29_20221013_UMETAB-AcC18_POS_102_Plate1_16.mzXML	Xylaria_sp_P1	YNP29	20221013	Ac-C18	POS	102	MEA	plate	22	3120204|Xylaria sp. P1	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	10/13/2022	GCA_051527575.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_sp_P1_YNP29_20221013_UMETAB-AcC18_POS_103_Plate1_17.mzXML	Xylaria_sp_P1	YNP29	20221013	Ac-C18	POS	103	MEA	plate	19	3120204|Xylaria sp. P1	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	10/13/2022	GCA_051527575.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_sp_P1_YNP29_20221013_UMETAB-AcC18_POS_104_Plate1_18.mzXML	Xylaria_sp_P1	YNP29	20221013	Ac-C18	POS	104	OA	plate	19	3120204|Xylaria sp. P1	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	10/13/2022	GCA_051527575.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_sp_P1_YNP29_20221013_UMETAB-AcC18_POS_105_Plate1_19.mzXML	Xylaria_sp_P1	YNP29	20221013	Ac-C18	POS	105	PDA	plate	22	3120204|Xylaria sp. P1	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	10/13/2022	GCA_051527575.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_sp_P1_YNP29_20230803_Bas70-C18_POS_UMETAB359_740_F7.mzML	Xylaria_sp_P1	YNP29	20230803	Bas-C18	POS	740	CMA	plate	14	3120204|Xylaria sp. P1	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051527575.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_sp_P1_YNP29_20230803_Bas70-C18_POS_UMETAB359_741_F8.mzML	Xylaria_sp_P1	YNP29	20230803	Bas-C18	POS	741	MEA	plate	14	3120204|Xylaria sp. P1	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051527575.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_sp_P1_YNP29_20230803_Bas70-C18_POS_UMETAB359_742_F9.mzML	Xylaria_sp_P1	YNP29	20230803	Bas-C18	POS	742	PDA	plate	14	3120204|Xylaria sp. P1	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051527575.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_sp_P1_YNP29_20230901_Ac-C18_NEG_UMETAB359_742_F9.mzXML	Xylaria_sp_P1	YNP29	20230901	Ac-C18	NEG	742	PDA	plate	14	3120204|Xylaria sp. P1	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	9/1/2023	GCA_051527575.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_sp_P1_YNP29_20230901_Ac-C18_POS_UMETAB359_740_F7.mzXML	Xylaria_sp_P1	YNP29	20230901	Ac-C18	POS	740	CMA	plate	14	3120204|Xylaria sp. P1	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	9/1/2023	GCA_051527575.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Xylaria_sp_P1_YNP29_20230901_Ac-C18_POS_UMETAB359_741_F8.mzXML	Xylaria_sp_P1	YNP29	20230901	Ac-C18	POS	741	MEA	plate	14	3120204|Xylaria sp. P1	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	9/1/2023	GCA_051527575.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_inflatum_IHEM_4517_YNP28_20221111_Ac-C18_POS_UMETAB292_157.mzXML	Tolypocladium_inflatum_IHEM_4517	YNP28	20221111	Ac-C18	POS	157	PDA	plate	13	29910|Tolypocladium inflatum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051527595.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_inflatum_IHEM_4517_YNP28_20221111_Bas70-C18_POS_UMETAB292_157.mzML	Tolypocladium_inflatum_IHEM_4517	YNP28	20221111	Bas-C18	POS	157	PDA	plate	13	29910|Tolypocladium inflatum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051527595.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_inflatum_IHEM_4517_YNP28_20221125_Ac-C18_POS_UMETAB297_222_B6.mzXML	Tolypocladium_inflatum_IHEM_4517	YNP28	20221125	Ac-C18	POS	222	CMA	plate	14	29910|Tolypocladium inflatum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051527595.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_inflatum_IHEM_4517_YNP28_20221125_Ac-C18_POS_UMETAB297_236_C7.mzXML	Tolypocladium_inflatum_IHEM_4517	YNP28	20221125	Ac-C18	POS	236	MEA	plate	14	29910|Tolypocladium inflatum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051527595.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_inflatum_IHEM_4517_YNP28_20221125_Ac-C18_POS_UMETAB297_247_D6.mzXML	Tolypocladium_inflatum_IHEM_4517	YNP28	20221125	Ac-C18	POS	247	PDA	plate	14	29910|Tolypocladium inflatum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051527595.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_inflatum_IHEM_4517_YNP28_20221125_Bas70-C18_POS_UMETAB297_222_B6.mzXML	Tolypocladium_inflatum_IHEM_4517	YNP28	20221125	Bas-C18	POS	222	CMA	plate	14	29910|Tolypocladium inflatum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051527595.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_inflatum_IHEM_4517_YNP28_20221125_Bas70-C18_POS_UMETAB297_236_C7.mzXML	Tolypocladium_inflatum_IHEM_4517	YNP28	20221125	Bas-C18	POS	236	MEA	plate	14	29910|Tolypocladium inflatum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051527595.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_inflatum_IHEM_4517_YNP28_20221125_Bas70-C18_POS_UMETAB297_247_D6.mzXML	Tolypocladium_inflatum_IHEM_4517	YNP28	20221125	Bas-C18	POS	247	PDA	plate	14	29910|Tolypocladium inflatum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051527595.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_inflatum_DSM_63544_YNP26_20221125_Bas70-C18_POS_UMETAB297_205_A1.mzXML	Tolypocladium_inflatum_DSM_63544	YNP26	20221125	Bas-C18	POS	205	PDA	plate	14	29910|Tolypocladium inflatum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051527635.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_inflatum_DSM_63544_YNP26_20230301_Ac-C18_POS_UMETAB315_323A_B12.mzXML	Tolypocladium_inflatum_DSM_63544	YNP26	20230301	Ac-C18	POS	323	CMA	plate	14	29910|Tolypocladium inflatum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/1/2023	GCA_051527635.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_inflatum_DSM_63544_YNP26_20230301_Ac-C18_POS_UMETAB315_324A_C1.mzXML	Tolypocladium_inflatum_DSM_63544	YNP26	20230301	Ac-C18	POS	324	MEA	plate	14	29910|Tolypocladium inflatum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/1/2023	GCA_051527635.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_cylindrosporum_MB324638_YNP25_20221111_Bas70-C18_POS_UMETAB292_143.mzXML	Tolypocladium_cylindrosporum_MB324638	YNP25	20221111	Bas-C18	POS	143	CMA	plate	19	38005|Tolypocladium cylindrosporum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051527655.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_cylindrosporum_MB324638_YNP25_20221111_Bas70-C18_POS_UMETAB292_144.mzXML	Tolypocladium_cylindrosporum_MB324638	YNP25	20221111	Bas-C18	POS	144	PDA	plate	19	38005|Tolypocladium cylindrosporum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051527655.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_cylindrosporum_MB324638_YNP25_20221111_Bas70-C18_POS_UMETAB292_145.mzXML	Tolypocladium_cylindrosporum_MB324638	YNP25	20221111	Bas-C18	POS	145	MEA	plate	19	38005|Tolypocladium cylindrosporum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051527655.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_cylindrosporum_MB324638_YNP25_20221111_Bas70-C18_POS_UMETAB292_174.mzXML	Tolypocladium_cylindrosporum_MB324638	YNP25	20221111	Bas-C18	POS	174	PD	shake flask	10	38005|Tolypocladium cylindrosporum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051527655.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_cylindrosporum_MB324638_YNP25_20221111_Bas70-C18_POS_UMETAB292_175.mzXML	Tolypocladium_cylindrosporum_MB324638	YNP25	20221111	Bas-C18	POS	175	ME	shake flask	10	38005|Tolypocladium cylindrosporum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051527655.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_cylindrosporum_MB324638_YNP25_20221111_Bas70-C18_POS_UMETAB292_186.mzXML	Tolypocladium_cylindrosporum_MB324638	YNP25	20221111	Bas-C18	POS	186	PD	shake flask	10	38005|Tolypocladium cylindrosporum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051527655.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_cylindrosporum_MB324638_YNP25_20221111_Bas70-C18_POS_UMETAB292_187.mzXML	Tolypocladium_cylindrosporum_MB324638	YNP25	20221111	Bas-C18	POS	187	ME	shake flask	10	38005|Tolypocladium cylindrosporum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051527655.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Tolypocladium_cylindrosporum_MB324638_YNP25_20221125_Ac-C18_POS_UMETAB297_262_E9.mzXML	Tolypocladium_cylindrosporum_MB324638	YNP25	20221125	Ac-C18	POS	262	PD	24-well	10	38005|Tolypocladium cylindrosporum	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051527655.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
